time	1-T	2-T	3-T	4-T
2021-12-03T14:23:07.858Z	135	302	984	601
2021-12-03T14:23:27.873Z	179	327	979	587
2021-12-03T14:23:47.881Z	223	356	974	574
2021-12-03T14:24:07.897Z	270	382	967	560
2021-12-03T14:24:27.905Z	320	409	960	545
2021-12-03T14:24:47.905Z	372	436	953	532
2021-12-03T14:25:07.915Z	425	463	945	518
2021-12-03T14:25:27.924Z	485	490	936	505
2021-12-03T14:25:47.927Z	540	520	927	491
2021-12-03T14:26:07.931Z	594	548	916	477
2021-12-03T14:26:27.944Z	647	575	906	462
2021-12-03T14:26:47.955Z	698	602	895	448
2021-12-03T14:27:07.968Z	747	628	883	435
2021-12-03T14:27:27.982Z	793	654	871	421
2021-12-03T14:27:47.984Z	840	683	859	408
2021-12-03T14:28:07.991Z	878	708	845	395
2021-12-03T14:28:28.003Z	911	733	831	380
2021-12-03T14:28:48.015Z	940	756	817	367
2021-12-03T14:29:08.027Z	963	779	803	354
2021-12-03T14:29:28.040Z	982	802	788	341
2021-12-03T14:29:48.053Z	994	825	773	328
2021-12-03T14:30:08.068Z	999	845	756	315
2021-12-03T14:30:28.077Z	999	865	740	301
2021-12-03T14:30:48.088Z	993	883	724	288
2021-12-03T14:31:08.094Z	980	900	708	276
2021-12-03T14:31:28.102Z	963	916	691	264
2021-12-03T14:31:48.117Z	936	932	674	252
2021-12-03T14:32:08.123Z	907	945	655	240
2021-12-03T14:32:28.123Z	873	957	638	228
2021-12-03T14:32:48.128Z	834	967	620	216
2021-12-03T14:33:08.129Z	792	976	603	205
2021-12-03T14:33:28.136Z	746	984	585	194
2021-12-03T14:33:48.137Z	691	990	567	183
2021-12-03T14:34:08.139Z	640	995	547	173
2021-12-03T14:34:28.141Z	587	998	528	162
2021-12-03T14:34:48.150Z	533	1000	510	152
2021-12-03T14:35:08.151Z	478	1000	492	142
2021-12-03T14:35:28.159Z	424	999	474	133
2021-12-03T14:35:48.173Z	364	996	456	124
2021-12-03T14:36:08.176Z	313	991	438	115
2021-12-03T14:36:28.189Z	263	985	418	106
2021-12-03T14:36:48.193Z	217	977	400	97
2021-12-03T14:37:08.196Z	174	969	382	89
2021-12-03T14:37:28.210Z	134	958	364	82
2021-12-03T14:37:48.225Z	96	947	347	74
2021-12-03T14:38:08.238Z	66	932	330	67
2021-12-03T14:38:28.246Z	42	918	311	61
2021-12-03T14:38:48.255Z	23	902	294	53
2021-12-03T14:39:08.257Z	9	886	278	48
2021-12-03T14:39:28.260Z	2	868	262	42
2021-12-03T14:39:48.263Z	0	849	246	37
2021-12-03T14:40:08.263Z	5	826	230	32
2021-12-03T14:40:28.264Z	16	805	213	27
2021-12-03T14:40:48.274Z	33	783	199	22
2021-12-03T14:41:08.285Z	55	760	184	18
2021-12-03T14:41:28.295Z	83	737	171	15
2021-12-03T14:41:48.295Z	119	712	157	12
2021-12-03T14:42:08.306Z	157	684	144	9
2021-12-03T14:42:28.311Z	198	659	130	7
2021-12-03T14:42:48.320Z	243	633	118	4
2021-12-03T14:43:08.326Z	292	606	107	3
2021-12-03T14:43:28.327Z	343	579	96	2
2021-12-03T14:43:48.342Z	401	552	85	1
2021-12-03T14:44:08.352Z	455	522	75	0
2021-12-03T14:44:28.354Z	510	495	65	0
2021-12-03T14:44:48.369Z	564	467	56	0
2021-12-03T14:45:08.383Z	618	440	48	1
2021-12-03T14:45:28.393Z	670	413	41	2
2021-12-03T14:45:48.395Z	726	386	34	3
2021-12-03T14:46:08.409Z	773	357	28	5
2021-12-03T14:46:28.413Z	817	331	21	7
2021-12-03T14:46:48.426Z	857	306	16	10
2021-12-03T14:47:08.440Z	893	281	12	13
2021-12-03T14:47:28.450Z	924	257	8	16
2021-12-03T14:47:48.465Z	953	233	5	20
2021-12-03T14:48:08.480Z	974	208	3	24
2021-12-03T14:48:28.494Z	988	187	1	28
2021-12-03T14:48:48.496Z	997	166	0	33
2021-12-03T14:49:08.510Z	1000	146	0	38
2021-12-03T14:49:28.516Z	997	127	0	44
2021-12-03T14:49:48.526Z	987	110	1	49
2021-12-03T14:50:08.537Z	971	91	3	56
2021-12-03T14:50:28.544Z	950	76	6	62
2021-12-03T14:50:48.548Z	924	62	9	70
2021-12-03T14:51:08.556Z	893	50	12	77
2021-12-03T14:51:28.567Z	857	39	17	84
2021-12-03T14:51:48.567Z	812	29	22	92
2021-12-03T14:52:08.580Z	767	20	27	100
2021-12-03T14:52:28.580Z	719	13	34	108
2021-12-03T14:52:48.586Z	669	7	41	118
2021-12-03T14:53:08.602Z	617	3	49	127
2021-12-03T14:53:28.606Z	563	1	57	136
2021-12-03T14:53:48.620Z	503	0	66	145
2021-12-03T14:54:08.631Z	448	1	75	155
2021-12-03T14:54:28.637Z	394	3	86	165
2021-12-03T14:54:48.641Z	342	7	97	177
2021-12-03T14:55:08.648Z	291	12	108	187
2021-12-03T14:55:28.648Z	243	18	119	198
2021-12-03T14:55:48.651Z	198	26	131	209
2021-12-03T14:56:08.658Z	152	37	144	220
2021-12-03T14:56:28.663Z	115	48	158	231
2021-12-03T14:56:48.679Z	82	60	172	244
2021-12-03T14:57:08.687Z	55	74	186	256
2021-12-03T14:57:28.692Z	33	89	200	268
2021-12-03T14:57:48.698Z	15	105	215	280
2021-12-03T14:58:08.707Z	4	124	230	293
2021-12-03T14:58:28.713Z	0	143	247	305
2021-12-03T14:58:48.726Z	2	162	263	319
2021-12-03T14:59:08.730Z	9	183	279	332
2021-12-03T14:59:28.737Z	23	204	296	345
2021-12-03T14:59:48.744Z	42	227	312	358
2021-12-03T15:00:08.750Z	70	253	329	371
2021-12-03T15:00:28.754Z	100	277	348	384
2021-12-03T15:00:48.759Z	135	302	366	399
2021-12-03T15:01:08.771Z	174	327	383	412
2021-12-03T15:01:28.774Z	218	353	401	426
2021-12-03T15:01:48.776Z	264	379	419	439
2021-12-03T15:02:08.790Z	319	408	437	453
2021-12-03T15:02:28.792Z	371	435	457	467
2021-12-03T15:02:48.805Z	424	462	475	482
2021-12-03T15:03:08.816Z	478	490	493	495
2021-12-03T15:03:28.831Z	533	517	512	509
2021-12-03T15:03:48.841Z	593	544	530	523
2021-12-03T15:04:08.856Z	646	574	548	536
2021-12-03T15:04:28.868Z	698	601	568	550
2021-12-03T15:04:48.870Z	747	628	586	565
2021-12-03T15:05:08.873Z	792	654	604	578
2021-12-03T15:05:28.880Z	835	680	622	592
2021-12-03T15:05:48.886Z	873	705	639	605
2021-12-03T15:06:08.902Z	911	730	657	619
2021-12-03T15:06:28.907Z	939	756	676	632
2021-12-03T15:06:48.916Z	963	779	693	646
2021-12-03T15:07:08.923Z	981	801	709	659
2021-12-03T15:07:28.937Z	993	823	726	672
2021-12-03T15:07:48.947Z	999	843	742	685
2021-12-03T15:08:08.948Z	999	862	757	698
2021-12-03T15:08:28.955Z	993	883	775	710
2021-12-03T15:08:48.960Z	981	900	790	724
2021-12-03T15:09:08.965Z	963	915	804	736
2021-12-03T15:09:28.975Z	939	930	818	748
2021-12-03T15:09:48.979Z	911	943	832	759
2021-12-03T15:10:08.992Z	874	955	846	771
2021-12-03T15:10:29.006Z	835	967	860	782
2021-12-03T15:10:49.019Z	793	976	872	795
2021-12-03T15:11:09.023Z	747	984	884	806
2021-12-03T15:11:29.033Z	698	990	896	816
2021-12-03T15:11:49.044Z	647	995	906	827
2021-12-03T15:12:09.049Z	588	998	917	837
2021-12-03T15:12:29.064Z	534	1000	928	847
2021-12-03T15:12:49.071Z	479	1000	937	858
2021-12-03T15:13:09.072Z	425	999	945	867
2021-12-03T15:13:29.085Z	372	996	953	876
2021-12-03T15:13:49.100Z	314	991	961	885
2021-12-03T15:14:09.106Z	265	985	967	894
2021-12-03T15:14:29.114Z	218	978	974	902
2021-12-03T15:14:49.119Z	175	969	980	911
2021-12-03T15:15:09.131Z	135	959	984	918
2021-12-03T15:15:29.140Z	100	947	989	926
2021-12-03T15:15:49.149Z	67	934	992	933
2021-12-03T15:16:09.153Z	42	918	995	939
2021-12-03T15:16:29.156Z	23	903	997	946
2021-12-03T15:16:49.171Z	9	886	999	952
2021-12-03T15:17:09.181Z	2	868	1000	958
2021-12-03T15:17:29.182Z	0	849	1000	963
2021-12-03T15:17:49.187Z	4	829	999	968
2021-12-03T15:18:09.193Z	16	808	998	973
2021-12-03T15:18:29.201Z	33	784	997	977
2021-12-03T15:18:49.207Z	55	761	994	981
2021-12-03T15:19:09.213Z	82	737	991	985
2021-12-03T15:19:29.222Z	115	713	987	988
2021-12-03T15:19:49.226Z	152	688	982	991
2021-12-03T15:20:09.227Z	198	662	977	993
2021-12-03T15:20:29.229Z	243	633	971	995
2021-12-03T15:20:49.241Z	291	606	964	997
2021-12-03T15:21:09.257Z	342	580	957	998
2021-12-03T15:21:29.262Z	394	553	949	999
2021-12-03T15:21:49.263Z	448	526	941	1000
2021-12-03T15:22:09.273Z	509	498	932	1000
2021-12-03T15:22:29.275Z	563	468	923	1000
2021-12-03T15:22:49.275Z	617	441	912	999
2021-12-03T15:23:09.289Z	669	414	901	998
2021-12-03T15:23:29.303Z	719	387	890	997
2021-12-03T15:23:49.314Z	767	361	878	995
2021-12-03T15:24:09.318Z	816	335	866	993
2021-12-03T15:24:29.321Z	856	306	854	990
2021-12-03T15:24:49.333Z	892	282	839	987
2021-12-03T15:26:41.581Z	920	261	827	984
2021-12-03T15:27:01.596Z	999	136	741	959
2021-12-03T15:27:21.604Z	992	116	725	953
2021-12-03T15:27:41.613Z	979	99	707	947
2021-12-03T15:28:01.627Z	961	84	690	941
2021-12-03T15:28:21.628Z	935	69	674	934
2021-12-04T12:07:26.766Z	935	68	672	933
2021-12-04T12:07:46.766Z	755	370	883	4
2021-12-04T12:08:06.777Z	800	341	871	6
2021-12-04T12:08:26.789Z	842	316	857	9
2021-12-04T12:08:46.789Z	880	291	844	12
2021-12-04T12:09:06.802Z	913	266	831	15
2021-12-04T12:09:26.815Z	943	241	817	18
2021-12-04T12:09:46.825Z	965	218	801	22
2021-12-04T12:10:06.825Z	982	196	787	27
2021-12-04T12:10:26.830Z	994	173	772	31
2021-12-04T12:10:46.838Z	1000	153	755	36
2021-12-04T12:11:06.853Z	999	134	739	42
2021-12-04T12:11:26.862Z	992	116	723	47
2021-12-04T12:11:46.871Z	979	99	707	53
2021-12-04T12:12:06.878Z	959	82	690	60
2021-12-04T12:12:26.893Z	935	68	672	67
2021-12-04T12:12:46.897Z	906	55	655	74
2021-12-04T12:13:06.904Z	869	42	638	81
2021-12-04T12:13:26.916Z	831	32	619	89
2021-12-04T12:13:46.919Z	789	23	601	97
2021-12-04T12:14:06.929Z	738	15	584	105
2021-12-04T12:14:26.932Z	690	9	564	114
2021-12-04T12:14:46.939Z	639	5	546	123
2021-12-04T12:15:06.942Z	581	2	529	132
2021-12-04T12:15:26.955Z	528	0	509	142
2021-12-04T12:15:46.961Z	475	0	491	151
2021-12-04T12:16:06.962Z	416	2	471	161
2021-12-04T12:16:26.970Z	363	5	453	172
2021-12-04T12:16:46.978Z	312	9	436	183
2021-12-04T12:17:06.978Z	259	16	416	193
2021-12-04T12:17:26.981Z	213	23	398	205
2021-12-04T12:17:46.992Z	171	32	381	216
2021-12-04T12:18:06.998Z	128	42	363	227
2021-12-04T12:18:27.011Z	94	55	346	239
2021-12-04T12:18:47.024Z	64	69	327	250
2021-12-04T12:19:07.026Z	40	83	310	264
2021-12-04T12:19:27.036Z	22	99	293	276
2021-12-04T12:19:47.043Z	9	116	277	288
2021-12-04T12:20:07.055Z	1	134	261	301
2021-12-04T12:20:27.058Z	1	155	245	313
2021-12-04T12:20:47.067Z	6	175	228	326
2021-12-04T12:21:07.079Z	17	196	212	340
2021-12-04T12:21:27.090Z	34	218	198	353
2021-12-04T12:21:47.099Z	57	241	184	366
2021-12-04T12:22:07.109Z	87	267	169	379
2021-12-04T12:22:27.112Z	120	291	155	393
2021-12-04T12:22:47.119Z	157	316	143	407
2021-12-04T12:23:07.133Z	203	344	130	420
2021-12-04T12:23:27.142Z	247	370	117	435
2021-12-04T12:23:47.156Z	295	396	106	448
2021-12-04T12:24:07.164Z	351	425	95	461
2021-12-04T12:24:27.172Z	403	451	84	476
2021-12-04T12:24:47.174Z	456	478	74	490
2021-12-04T12:25:07.177Z	515	508	65	503
2021-12-04T12:25:27.177Z	569	535	56	518
2021-12-04T12:25:47.188Z	622	562	48	531
2021-12-04T12:26:07.202Z	674	589	40	545
2021-12-04T12:26:27.215Z	730	616	33	559
2021-12-04T12:26:47.223Z	777	645	27	572
2021-12-04T12:27:07.231Z	820	671	21	586
2021-12-04T12:27:27.234Z	860	696	16	600
2021-12-04T12:27:47.245Z	895	721	12	614
2021-12-04T12:28:07.253Z	929	747	8	627
2021-12-04T12:28:27.265Z	954	770	5	641
2021-12-04T12:28:47.265Z	974	792	3	654
2021-12-04T12:29:07.268Z	989	815	1	666
2021-12-04T12:29:27.271Z	997	836	0	680
2021-12-04T12:29:47.281Z	1000	855	0	693
2021-12-04T12:30:07.289Z	996	875	0	705
2021-12-04T12:30:27.298Z	987	892	2	718
2021-12-04T12:30:47.307Z	971	909	3	730
2021-12-04T12:31:07.317Z	948	925	6	742
2021-12-04T12:31:27.326Z	922	939	9	755
2021-12-04T12:31:47.338Z	890	951	13	767
2021-12-04T12:32:07.352Z	851	963	17	778
2021-12-04T12:32:27.362Z	811	972	23	790
2021-12-04T12:32:47.367Z	767	980	28	801
2021-12-04T12:33:07.377Z	715	988	35	811
2021-12-04T12:33:27.378Z	666	993	42	823
2021-12-04T12:33:47.393Z	609	997	49	833
2021-12-04T12:34:07.398Z	556	999	58	843
2021-12-04T12:34:27.407Z	502	1000	67	854
2021-12-04T12:34:47.420Z	443	999	76	863
2021-12-04T12:35:07.428Z	390	997	87	872
2021-12-04T12:35:27.441Z	338	993	97	882
2021-12-04T12:35:47.457Z	283	988	108	890
2021-12-04T12:36:07.472Z	236	981	121	899
2021-12-04T12:36:27.485Z	192	973	133	907
2021-12-04T12:36:47.488Z	148	963	145	915
2021-12-04T12:37:07.501Z	112	951	159	922
2021-12-04T12:37:27.513Z	80	939	173	930
2021-12-04T12:37:47.519Z	51	926	186	937
2021-12-04T12:38:07.521Z	30	909	202	943
2021-12-04T12:38:27.531Z	15	893	216	950
2021-12-04T12:38:47.532Z	4	876	231	956
2021-12-04T12:39:07.541Z	0	856	248	961
2021-12-04T12:39:27.545Z	2	837	264	966
2021-12-04T12:39:47.550Z	11	816	280	971
2021-12-04T12:40:07.564Z	25	793	298	976
2021-12-04T12:40:27.569Z	44	771	314	980
2021-12-04T12:40:47.579Z	72	748	331	983
2021-12-04T12:41:07.585Z	102	722	350	987
2021-12-04T12:41:27.598Z	138	697	367	990
2021-12-04T12:41:47.602Z	177	671	385	992
2021-12-04T12:42:07.616Z	225	646	402	995
2021-12-04T12:42:27.617Z	272	617	420	996
2021-12-04T12:42:47.622Z	322	590	440	998
2021-12-04T12:43:07.636Z	374	563	458	999
2021-12-04T12:43:27.643Z	428	536	476	1000
2021-12-04T12:43:47.650Z	482	509	495	1000
2021-12-04T12:44:07.654Z	542	481	513	1000
2021-12-04T12:44:27.655Z	596	451	531	999
2021-12-04T12:44:47.671Z	649	424	551	999
2021-12-04T12:45:07.682Z	700	397	569	997
2021-12-04T12:45:27.696Z	749	371	587	996
2021-12-04T12:45:47.702Z	795	345	605	994
2021-12-04T12:46:07.712Z	841	316	622	991
2021-12-04T12:46:27.718Z	879	291	642	989
2021-12-04T12:46:47.733Z	912	267	659	985
2021-12-04T12:47:07.736Z	941	243	676	982
2021-12-04T12:47:27.741Z	964	220	693	978
2021-12-04T12:47:47.751Z	983	198	710	974
2021-12-04T12:48:07.766Z	994	174	726	969
2021-12-04T12:48:27.766Z	1000	154	744	964
2021-12-04T12:48:47.774Z	999	135	760	959
2021-12-04T12:49:07.780Z	992	117	775	953
2021-12-04T12:49:27.783Z	980	100	790	947
2021-12-04T12:49:47.792Z	960	84	805	941
2021-12-04T12:50:07.798Z	936	68	819	934
2021-12-04T12:50:27.815Z	906	55	834	927
2021-12-04T12:50:47.817Z	872	43	848	919
2021-12-04T12:51:07.820Z	834	33	860	912
2021-12-04T12:51:27.834Z	791	24	873	904
2021-12-04T12:51:47.842Z	740	16	885	895
2021-12-04T12:52:07.852Z	691	9	897	887
2021-12-04T12:52:27.860Z	640	5	908	877
2021-12-04T12:52:47.869Z	587	2	918	868
2021-12-04T12:53:07.879Z	533	0	928	859
2021-12-04T12:53:27.894Z	472	0	937	849
2021-12-04T12:53:47.910Z	418	2	945	839
2021-12-04T12:54:07.921Z	365	5	954	828
2021-12-04T12:54:27.927Z	313	9	962	818
2021-12-04T12:54:47.930Z	264	15	968	807
2021-12-04T12:55:07.934Z	213	22	974	796
2021-12-04T12:55:27.943Z	170	32	980	785
2021-12-04T12:55:47.949Z	131	43	985	773
2021-12-04T12:56:07.954Z	97	54	989	761
2021-12-04T12:56:27.964Z	67	67	993	749
2021-12-04T12:56:47.975Z	40	81	995	738
2021-12-04T12:57:07.979Z	21	99	997	726
2021-12-04T12:57:27.979Z	9	116	999	712
2021-12-04T12:57:47.979Z	1	133	1000	700
2021-12-04T12:58:07.985Z	0	152	1000	687
2021-12-04T12:58:28.000Z	6	173	999	674
2021-12-04T12:58:48.006Z	17	196	998	662
2021-12-04T12:59:08.012Z	34	218	996	649
2021-12-04T12:59:28.025Z	56	241	994	634
2021-12-04T12:59:48.029Z	84	265	990	621
2021-12-04T13:00:08.031Z	117	289	986	608
2021-12-04T13:00:28.041Z	158	317	982	594
2021-12-04T13:00:48.055Z	200	342	976	581
2021-12-04T13:01:08.057Z	245	368	970	566
2021-12-04T13:01:28.070Z	293	395	964	553
2021-12-04T13:01:48.081Z	344	421	957	539
2021-12-04T13:02:08.087Z	402	451	949	526
2021-12-04T13:02:28.096Z	456	478	940	512
2021-12-04T13:02:48.097Z	510	506	931	497
2021-12-04T13:03:08.099Z	564	533	922	483
2021-12-04T13:03:28.114Z	618	560	912	470
2021-12-04T13:03:48.118Z	675	590	901	456
2021-12-04T13:04:08.129Z	725	616	889	443
2021-12-04T13:04:28.133Z	772	642	877	428
2021-12-04T13:04:48.141Z	816	668	865	414
2021-12-04T13:05:08.148Z	856	694	852	401
2021-12-04T13:05:28.152Z	896	721	839	388
2021-12-04T13:05:48.166Z	927	745	824	374
2021-12-04T13:06:08.167Z	952	768	810	360
2021-12-04T13:06:28.169Z	973	791	796	347
2021-12-04T13:06:48.184Z	989	813	781	334
2021-12-04T13:07:08.192Z	997	836	766	321
2021-12-04T13:07:28.197Z	1000	855	748	307
2021-12-04T13:07:48.211Z	997	874	733	295
2021-12-04T13:08:08.214Z	988	891	716	283
2021-12-04T13:08:28.216Z	971	909	700	270
2021-12-04T13:08:48.217Z	950	924	682	258
2021-12-04T13:09:08.221Z	923	938	665	245
2021-12-04T13:09:28.223Z	892	950	648	234
2021-12-04T13:09:48.236Z	852	961	630	223
2021-12-04T13:10:08.244Z	812	972	611	211
2021-12-04T13:10:28.258Z	768	980	593	199
2021-12-04T13:10:48.264Z	721	987	575	189
2021-12-04T13:11:08.269Z	665	992	557	178
2021-12-04T13:11:28.283Z	613	997	537	168
2021-12-04T13:11:48.285Z	560	999	519	157
2021-12-04T13:12:08.288Z	505	1000	501	147
2021-12-04T13:12:28.290Z	451	999	483	137
2021-12-04T13:12:48.292Z	392	997	465	128
2021-12-04T13:13:08.296Z	340	993	445	119
2021-12-04T13:13:28.308Z	289	988	427	110
2021-12-04T13:13:48.313Z	242	982	409	101
2021-12-04T13:14:08.324Z	192	974	392	93
2021-12-04T13:14:28.332Z	151	963	372	86
2021-12-04T13:14:48.336Z	115	952	355	77
2021-12-04T13:15:08.349Z	82	940	338	70
2021-12-04T13:15:28.361Z	53	927	321	64
2021-12-04T13:15:48.374Z	31	910	302	57
2021-12-04T13:16:08.382Z	15	894	286	50
2021-12-04T13:16:28.397Z	5	877	270	45
2021-12-04T13:16:48.408Z	0	858	254	39
2021-12-04T13:17:08.409Z	2	837	237	34
2021-12-04T13:17:28.422Z	10	816	221	29
2021-12-04T13:17:48.434Z	23	795	207	25
2021-12-04T13:18:08.443Z	45	773	192	21
2021-12-04T13:18:28.454Z	70	747	177	17
2021-12-04T13:18:48.465Z	100	723	163	13
2021-12-04T13:19:08.470Z	135	699	150	10
2021-12-04T13:19:28.479Z	178	674	137	8
2021-12-04T13:19:48.486Z	222	645	125	6
2021-12-04T13:20:08.487Z	268	619	112	4
2021-12-04T13:20:28.501Z	318	592	101	2
2021-12-04T13:20:48.512Z	369	566	90	1
2021-12-04T13:21:08.518Z	428	536	80	0
2021-12-04T13:21:28.524Z	482	509	70	0
2021-12-04T13:21:48.526Z	536	481	61	0
2021-12-04T13:22:08.532Z	590	455	53	1
2021-12-04T13:22:28.543Z	648	425	45	1
2021-12-04T13:22:48.550Z	699	398	37	3
2021-12-04T13:23:08.552Z	747	372	30	4
2021-12-04T13:23:28.557Z	792	346	24	6
2021-12-04T13:23:48.559Z	839	320	19	8
2021-12-04T13:24:08.570Z	877	293	14	11
2021-12-04T13:24:28.585Z	910	268	10	15
2021-12-04T13:24:48.587Z	939	245	7	18
2021-12-04T13:25:08.593Z	964	222	4	22
2021-12-04T13:25:28.601Z	981	197	2	26
2021-12-04T13:25:48.604Z	993	176	1	31
2021-12-04T13:26:08.613Z	999	156	0	36
2021-12-04T13:26:28.614Z	999	137	0	41
2021-12-04T13:26:48.615Z	993	117	1	46
2021-12-04T13:27:08.626Z	980	100	2	53
2021-12-04T13:27:28.628Z	963	85	4	59
2021-12-04T13:27:48.628Z	937	70	7	66
2021-12-04T13:28:08.632Z	908	55	10	73
2021-12-04T13:28:28.642Z	874	44	15	81
2021-12-04T13:28:48.648Z	836	33	19	88
2021-12-04T13:29:08.658Z	794	24	25	96
2021-12-04T13:29:28.672Z	743	16	31	104
2021-12-04T13:29:48.674Z	694	10	38	112
2021-12-04T13:30:08.684Z	643	5	45	122
2021-12-04T13:30:28.697Z	590	2	53	131
2021-12-04T13:30:48.709Z	531	0	61	140
2021-12-04T13:31:08.717Z	476	0	70	150
2021-12-04T13:31:28.727Z	422	2	81	161
2021-12-04T13:31:48.736Z	369	4	91	171
2021-12-04T13:32:08.742Z	318	9	102	181
2021-12-04T13:32:28.742Z	263	15	113	192
2021-12-04T13:32:48.751Z	217	23	126	203
2021-12-04T13:33:08.754Z	174	31	138	215
2021-12-04T13:33:28.754Z	135	42	151	226
2021-12-04T13:33:48.769Z	100	53	164	238
2021-12-04T13:34:08.775Z	67	67	178	249
2021-12-04T13:34:28.775Z	42	82	193	261
2021-12-04T13:34:48.776Z	23	97	208	275
2021-12-04T13:35:08.780Z	10	114	223	287
2021-12-04T13:35:28.793Z	1	132	238	299
2021-12-04T13:35:48.797Z	0	153	253	312
2021-12-04T13:36:08.803Z	5	173	271	326
2021-12-04T13:36:28.817Z	15	193	287	338
2021-12-04T13:36:48.830Z	32	215	304	351
2021-12-04T13:37:08.830Z	56	241	320	364
2021-12-04T13:37:28.835Z	83	264	339	379
2021-12-04T13:37:48.841Z	116	288	357	392
2021-12-04T13:38:08.847Z	153	313	374	405
2021-12-04T13:38:28.847Z	198	338	392	419
2021-12-04T13:38:48.854Z	243	367	411	432
2021-12-04T13:39:08.859Z	291	394	429	447
2021-12-04T13:39:28.861Z	342	420	447	460
2021-12-04T13:39:48.874Z	400	447	465	474
2021-12-04T13:40:08.879Z	453	477	483	487
2021-12-04T13:40:28.885Z	508	504	503	503
2021-12-04T13:40:48.898Z	562	531	521	516
2021-12-04T13:41:08.903Z	615	558	539	530
2021-12-04T13:41:28.916Z	673	588	557	543
2021-12-04T13:41:48.918Z	723	615	577	557
2021-12-04T13:42:08.919Z	770	641	595	572
2021-12-04T13:42:28.929Z	814	667	613	585
2021-12-04T13:42:48.940Z	858	692	630	598
2021-12-04T13:43:08.949Z	894	720	648	612
2021-12-04T13:43:28.952Z	925	744	667	626
2021-12-04T13:43:48.952Z	951	767	684	639
2021-12-04T13:44:08.954Z	972	789	700	652
2021-12-04T13:44:28.959Z	988	813	717	665
2021-12-04T13:44:48.967Z	997	834	735	678
2021-12-04T13:45:08.977Z	1000	854	750	692
2021-12-04T13:45:28.980Z	997	872	766	704
2021-12-04T13:45:48.988Z	987	890	781	717
2021-12-04T13:46:08.992Z	972	908	797	729
2021-12-04T13:46:28.995Z	952	923	812	742
2021-12-04T13:46:49.001Z	926	937	825	754
2021-12-04T13:47:09.008Z	891	949	839	765
2021-12-04T13:47:29.017Z	855	962	852	777
2021-12-04T13:47:49.031Z	815	971	866	789
2021-12-04T13:48:09.042Z	771	980	878	800
2021-12-04T13:48:29.057Z	724	987	890	811
2021-12-04T13:48:49.063Z	668	993	901	821
2021-12-04T13:49:09.065Z	616	997	912	832
2021-12-04T13:49:29.073Z	563	999	922	843
2021-12-04T13:49:49.078Z	509	1000	932	852
2021-12-04T13:50:09.088Z	454	999	941	862
2021-12-04T13:50:29.097Z	395	997	949	871
2021-12-04T13:50:49.102Z	342	994	957	880
2021-12-04T13:51:09.113Z	292	988	964	890
2021-12-04T13:51:29.123Z	244	982	971	898
2021-12-04T13:51:49.130Z	194	974	977	906
2021-12-04T13:52:09.139Z	153	964	982	914
2021-12-04T13:52:29.148Z	116	953	987	922
2021-12-04T13:52:49.160Z	84	941	991	929
2021-12-04T13:53:09.175Z	56	927	994	936
2021-12-04T13:53:29.180Z	32	912	996	943
2021-12-04T13:53:49.191Z	15	894	998	949
2021-12-04T13:54:09.196Z	5	877	999	955
2021-12-04T13:54:29.205Z	0	859	1000	961
2021-12-04T13:54:49.220Z	1	839	1000	966
2021-12-04T13:55:09.229Z	10	819	999	971
2021-12-04T13:55:29.231Z	23	795	997	975
2021-12-04T13:55:49.245Z	43	773	995	979
2021-12-04T13:56:09.253Z	67	750	992	983
2021-12-04T13:56:29.263Z	97	726	989	986
2021-12-04T13:56:49.274Z	135	701	985	989
2021-12-04T13:57:09.280Z	175	673	979	992
2021-12-04T13:57:29.287Z	218	647	974	994
2021-12-04T13:57:49.297Z	264	621	968	996
2021-12-04T13:58:09.301Z	313	595	961	998
2021-12-04T13:58:29.313Z	370	565	954	999
2021-12-04T13:58:49.324Z	424	538	945	1000
2021-12-04T13:59:09.329Z	478	511	936	1000
2021-12-04T13:59:29.331Z	532	484	927	1000
2021-12-04T13:59:49.342Z	592	457	918	1000
2021-12-04T14:00:09.352Z	644	427	907	999
2021-12-04T14:00:29.364Z	695	400	895	997
2021-12-04T14:00:49.367Z	744	374	884	996
2021-12-04T14:01:09.380Z	790	348	872	994
2021-12-04T14:01:29.384Z	837	319	860	992
2021-12-04T14:01:49.386Z	875	294	846	989
2021-12-04T14:02:09.401Z	908	270	833	986
2021-12-04T14:02:29.402Z	937	246	819	982
2021-12-04T14:02:49.407Z	963	223	805	978
2021-12-04T14:03:09.418Z	981	198	790	974
2021-12-04T14:03:29.430Z	993	177	773	969
2021-12-04T14:03:49.439Z	999	157	758	965
2021-12-04T14:04:09.443Z	999	138	742	959
2021-12-04T14:04:29.451Z	993	120	727	954
2021-12-04T14:04:49.465Z	981	101	708	948
2021-12-04T14:05:09.471Z	963	85	692	941
2021-12-04T14:05:29.478Z	940	71	675	935
2021-12-04T14:05:49.480Z	909	57	658	928
2021-12-04T14:06:09.491Z	875	44	641	921
2021-12-04T14:06:29.504Z	837	34	622	912
2021-12-04T14:06:49.510Z	795	25	604	904
2021-12-04T14:07:09.513Z	750	17	586	896
2021-12-04T14:07:29.514Z	696	10	568	888
2021-12-04T14:07:49.515Z	645	5	548	879
2021-12-04T14:08:09.528Z	592	2	530	869
2021-12-04T14:08:29.540Z	539	0	512	860
2021-12-04T14:08:49.550Z	478	0	494	850
2021-12-04T14:09:09.562Z	424	1	474	840
